n_patterns,memorized_patterns,label,noise,success,iterations,similarity
4,['a' 'm' 'e' 'o'],a,0.00,True,0,1.0
4,['a' 'o' 'm' 'i'],a,0.00,True,0,1.0
4,['a' 'u' 'm' 'i'],a,0.00,True,0,1.0
4,['a' 'i' 'm' 'o'],a,0.00,True,0,1.0
4,['a' 'm' 'e' 'u'],a,0.00,True,0,1.0
4,['a' 'i' 'o' 'u'],a,0.00,True,0,1.0
4,['a' 'i' 'e' 'o'],a,0.00,True,0,1.0
4,['a' 'e' 'o' 'u'],a,0.00,True,0,1.0
4,['a' 'i' 'u' 'm'],a,0.00,True,0,1.0
4,['a' 'o' 'm' 'u'],a,0.00,True,0,1.0
4,['a' 'u' 'i' 'e'],a,0.00,True,0,1.0
4,['a' 'e' 'm' 'i'],a,0.00,True,0,1.0
4,['a' 'o' 'i' 'm'],a,0.00,True,0,1.0
4,['a' 'm' 'u' 'e'],a,0.00,True,0,1.0
4,['a' 'i' 'm' 'u'],a,0.00,True,0,1.0
4,['a' 'e' 'u' 'i'],a,0.00,True,0,1.0
4,['a' 'm' 'u' 'e'],a,0.00,True,0,1.0
4,['a' 'u' 'i' 'e'],a,0.00,True,0,1.0
4,['a' 'o' 'e' 'u'],a,0.00,True,0,1.0
4,['a' 'i' 'm' 'o'],a,0.00,True,0,1.0
4,['a' 'i' 'e' 'm'],a,0.00,True,0,1.0
4,['a' 'i' 'u' 'm'],a,0.00,True,0,1.0
4,['a' 'o' 'e' 'i'],a,0.00,True,0,1.0
4,['a' 'u' 'e' 'o'],a,0.00,True,0,1.0
4,['a' 'm' 'i' 'e'],a,0.00,True,0,1.0
4,['a' 'e' 'm' 'o'],a,0.00,True,0,1.0
4,['a' 'e' 'i' 'u'],a,0.00,True,0,1.0
4,['a' 'm' 'u' 'i'],a,0.00,True,0,1.0
4,['a' 'i' 'e' 'u'],a,0.00,True,0,1.0
4,['a' 'm' 'e' 'o'],a,0.00,True,0,1.0
4,['a' 'i' 'm' 'e'],a,0.00,True,0,1.0
4,['a' 'e' 'm' 'i'],a,0.00,True,0,1.0
4,['a' 'i' 'o' 'u'],a,0.00,True,0,1.0
4,['a' 'm' 'i' 'o'],a,0.00,True,0,1.0
4,['a' 'o' 'e' 'i'],a,0.00,True,0,1.0
4,['a' 'u' 'e' 'm'],a,0.00,True,0,1.0
4,['a' 'e' 'o' 'i'],a,0.00,True,0,1.0
4,['a' 'o' 'e' 'i'],a,0.00,True,0,1.0
4,['a' 'm' 'u' 'o'],a,0.00,True,0,1.0
4,['a' 'e' 'u' 'o'],a,0.00,True,0,1.0
4,['a' 'o' 'm' 'i'],a,0.00,True,0,1.0
4,['a' 'u' 'o' 'e'],a,0.00,True,0,1.0
4,['a' 'm' 'o' 'e'],a,0.00,True,0,1.0
4,['a' 'e' 'm' 'i'],a,0.00,True,0,1.0
4,['a' 'm' 'i' 'u'],a,0.00,True,0,1.0
4,['a' 'i' 'o' 'm'],a,0.00,True,0,1.0
4,['a' 'm' 'o' 'i'],a,0.00,True,0,1.0
4,['a' 'i' 'm' 'u'],a,0.00,True,0,1.0
4,['a' 'i' 'e' 'm'],a,0.00,True,0,1.0
4,['a' 'i' 'e' 'm'],a,0.00,True,0,1.0
4,['a' 'm' 'o' 'e'],a,0.00,True,0,1.0
4,['a' 'm' 'u' 'i'],a,0.00,True,0,1.0
4,['a' 'm' 'o' 'e'],a,0.00,True,0,1.0
4,['a' 'o' 'e' 'm'],a,0.00,True,0,1.0
4,['a' 'o' 'm' 'e'],a,0.00,True,0,1.0
4,['a' 'o' 'i' 'e'],a,0.00,True,0,1.0
4,['a' 'm' 'e' 'u'],a,0.00,True,0,1.0
4,['a' 'u' 'e' 'm'],a,0.00,True,0,1.0
4,['a' 'u' 'o' 'm'],a,0.00,True,0,1.0
4,['a' 'i' 'o' 'm'],a,0.00,True,0,1.0
4,['a' 'u' 'o' 'm'],a,0.00,True,0,1.0
4,['a' 'm' 'i' 'e'],a,0.00,True,0,1.0
4,['a' 'm' 'o' 'u'],a,0.00,True,0,1.0
4,['a' 'u' 'i' 'o'],a,0.00,True,0,1.0
4,['a' 'e' 'o' 'i'],a,0.00,True,0,1.0
4,['a' 'e' 'i' 'o'],a,0.00,True,0,1.0
4,['a' 'm' 'i' 'u'],a,0.00,True,0,1.0
4,['a' 'o' 'e' 'i'],a,0.00,True,0,1.0
4,['a' 'e' 'o' 'm'],a,0.00,True,0,1.0
4,['a' 'i' 'e' 'm'],a,0.00,True,0,1.0
4,['a' 'm' 'o' 'u'],a,0.00,True,0,1.0
4,['a' 'e' 'o' 'u'],a,0.00,True,0,1.0
4,['a' 'i' 'u' 'e'],a,0.00,True,0,1.0
4,['a' 'o' 'e' 'm'],a,0.00,True,0,1.0
4,['a' 'e' 'u' 'i'],a,0.00,True,0,1.0
4,['a' 'm' 'o' 'i'],a,0.00,True,0,1.0
4,['a' 'o' 'i' 'u'],a,0.00,True,0,1.0
4,['a' 'm' 'o' 'u'],a,0.00,True,0,1.0
4,['a' 'o' 'i' 'm'],a,0.00,True,0,1.0
4,['a' 'u' 'o' 'm'],a,0.00,True,0,1.0
4,['a' 'o' 'e' 'u'],a,0.00,True,0,1.0
4,['a' 'u' 'i' 'o'],a,0.00,True,0,1.0
4,['a' 'u' 'e' 'o'],a,0.00,True,0,1.0
4,['a' 'm' 'u' 'e'],a,0.00,True,0,1.0
4,['a' 'm' 'i' 'e'],a,0.00,True,0,1.0
4,['a' 'e' 'm' 'i'],a,0.00,True,0,1.0
4,['a' 'e' 'o' 'u'],a,0.00,True,0,1.0
4,['a' 'i' 'u' 'o'],a,0.00,True,0,1.0
4,['a' 'u' 'm' 'o'],a,0.00,True,0,1.0
4,['a' 'i' 'e' 'm'],a,0.00,True,0,1.0
4,['a' 'e' 'i' 'o'],a,0.00,True,0,1.0
4,['a' 'e' 'i' 'm'],a,0.00,True,0,1.0
4,['a' 'u' 'm' 'i'],a,0.00,True,0,1.0
4,['a' 'u' 'i' 'e'],a,0.00,True,0,1.0
4,['a' 'i' 'e' 'o'],a,0.00,True,0,1.0
4,['a' 'm' 'i' 'e'],a,0.00,True,0,1.0
4,['a' 'u' 'i' 'o'],a,0.00,True,0,1.0
4,['a' 'u' 'i' 'e'],a,0.00,True,0,1.0
4,['a' 'm' 'o' 'i'],a,0.00,True,0,1.0
4,['a' 'o' 'e' 'i'],a,0.00,True,0,1.0
4,['a' 'm' 'u' 'o'],a,0.00,True,0,1.0
4,['a' 'm' 'o' 'u'],a,0.00,True,0,1.0
4,['a' 'o' 'i' 'm'],a,0.00,True,0,1.0
4,['a' 'e' 'o' 'u'],a,0.00,True,0,1.0
4,['a' 'o' 'e' 'u'],a,0.00,True,0,1.0
4,['a' 'i' 'o' 'e'],a,0.00,True,0,1.0
4,['a' 'o' 'm' 'i'],a,0.00,True,0,1.0
4,['a' 'm' 'e' 'o'],a,0.00,True,0,1.0
4,['a' 'o' 'u' 'm'],a,0.00,True,0,1.0
4,['a' 'm' 'o' 'u'],a,0.00,True,0,1.0
4,['a' 'e' 'm' 'u'],a,0.00,True,0,1.0
4,['a' 'u' 'o' 'm'],a,0.00,True,0,1.0
4,['a' 'e' 'i' 'o'],a,0.00,True,0,1.0
4,['a' 'm' 'u' 'i'],a,0.00,True,0,1.0
4,['a' 'm' 'e' 'i'],a,0.00,True,0,1.0
4,['a' 'i' 'u' 'm'],a,0.00,True,0,1.0
4,['a' 'e' 'u' 'm'],a,0.00,True,0,1.0
4,['a' 'u' 'i' 'o'],a,0.00,True,0,1.0
4,['a' 'i' 'm' 'u'],a,0.00,True,0,1.0
4,['a' 'i' 'e' 'm'],a,0.00,True,0,1.0
4,['a' 'e' 'u' 'o'],a,0.00,True,0,1.0
4,['a' 'm' 'u' 'o'],a,0.00,True,0,1.0
4,['a' 'o' 'e' 'u'],a,0.00,True,0,1.0
4,['a' 'u' 'o' 'm'],a,0.00,True,0,1.0
4,['a' 'e' 'o' 'u'],a,0.00,True,0,1.0
4,['a' 'u' 'o' 'i'],a,0.00,True,0,1.0
4,['a' 'i' 'o' 'e'],a,0.00,True,0,1.0
4,['a' 'e' 'm' 'u'],a,0.00,True,0,1.0
4,['a' 'o' 'i' 'e'],a,0.00,True,0,1.0
4,['a' 'i' 'm' 'u'],a,0.00,True,0,1.0
4,['a' 'u' 'm' 'e'],a,0.00,True,0,1.0
4,['a' 'o' 'u' 'i'],a,0.00,True,0,1.0
4,['a' 'o' 'm' 'u'],a,0.00,True,0,1.0
4,['a' 'm' 'e' 'i'],a,0.00,True,0,1.0
4,['a' 'i' 'e' 'm'],a,0.00,True,0,1.0
4,['a' 'i' 'e' 'm'],a,0.00,True,0,1.0
4,['a' 'm' 'e' 'i'],a,0.00,True,0,1.0
4,['a' 'u' 'i' 'm'],a,0.00,True,0,1.0
4,['a' 'e' 'o' 'u'],a,0.00,True,0,1.0
4,['a' 'm' 'i' 'o'],a,0.00,True,0,1.0
4,['a' 'i' 'm' 'o'],a,0.00,True,0,1.0
4,['a' 'i' 'u' 'm'],a,0.00,True,0,1.0
4,['a' 'o' 'u' 'e'],a,0.00,True,0,1.0
4,['a' 'o' 'u' 'i'],a,0.00,True,0,1.0
4,['a' 'e' 'u' 'm'],a,0.00,True,0,1.0
4,['a' 'i' 'm' 'e'],a,0.00,True,0,1.0
4,['a' 'e' 'i' 'u'],a,0.00,True,0,1.0
4,['a' 'm' 'o' 'i'],a,0.00,True,0,1.0
4,['a' 'u' 'm' 'o'],a,0.00,True,0,1.0
4,['a' 'u' 'o' 'm'],a,0.00,True,0,1.0
4,['a' 'u' 'o' 'm'],a,0.00,True,0,1.0
4,['a' 'e' 'i' 'm'],a,0.00,True,0,1.0
4,['a' 'u' 'i' 'o'],a,0.00,True,0,1.0
4,['a' 'u' 'i' 'o'],a,0.00,True,0,1.0
4,['a' 'e' 'u' 'm'],a,0.00,True,0,1.0
4,['a' 'm' 'i' 'e'],a,0.00,True,0,1.0
4,['a' 'e' 'o' 'i'],a,0.00,True,0,1.0
4,['a' 'i' 'e' 'u'],a,0.00,True,0,1.0
4,['a' 'u' 'e' 'i'],a,0.00,True,0,1.0
4,['a' 'e' 'm' 'u'],a,0.00,True,0,1.0
4,['a' 'e' 'm' 'i'],a,0.00,True,0,1.0
4,['a' 'e' 'o' 'u'],a,0.00,True,0,1.0
4,['a' 'i' 'u' 'm'],a,0.00,True,0,1.0
4,['a' 'i' 'u' 'o'],a,0.00,True,0,1.0
4,['a' 'e' 'm' 'o'],a,0.00,True,0,1.0
4,['a' 'e' 'i' 'o'],a,0.00,True,0,1.0
4,['a' 'u' 'i' 'o'],a,0.00,True,0,1.0
4,['a' 'e' 'u' 'i'],a,0.00,True,0,1.0
4,['a' 'm' 'i' 'e'],a,0.00,True,0,1.0
4,['a' 'u' 'i' 'e'],a,0.00,True,0,1.0
4,['a' 'e' 'u' 'i'],a,0.00,True,0,1.0
4,['a' 'i' 'e' 'u'],a,0.00,True,0,1.0
4,['a' 'o' 'm' 'e'],a,0.00,True,0,1.0
4,['a' 'e' 'i' 'o'],a,0.00,True,0,1.0
4,['a' 'e' 'm' 'i'],a,0.00,True,0,1.0
4,['a' 'o' 'm' 'i'],a,0.00,True,0,1.0
4,['a' 'e' 'u' 'o'],a,0.00,True,0,1.0
4,['a' 'i' 'u' 'e'],a,0.00,True,0,1.0
4,['a' 'e' 'u' 'm'],a,0.00,True,0,1.0
4,['a' 'm' 'u' 'e'],a,0.00,True,0,1.0
4,['a' 'm' 'e' 'i'],a,0.00,True,0,1.0
4,['a' 'i' 'o' 'u'],a,0.00,True,0,1.0
4,['a' 'e' 'u' 'i'],a,0.00,True,0,1.0
4,['a' 'm' 'e' 'i'],a,0.00,True,0,1.0
4,['a' 'u' 'i' 'o'],a,0.00,True,0,1.0
4,['a' 'u' 'i' 'o'],a,0.00,True,0,1.0
4,['a' 'i' 'm' 'o'],a,0.00,True,0,1.0
4,['a' 'm' 'u' 'i'],a,0.00,True,0,1.0
4,['a' 'e' 'u' 'o'],a,0.00,True,0,1.0
4,['a' 'i' 'e' 'u'],a,0.00,True,0,1.0
4,['a' 'o' 'i' 'm'],a,0.00,True,0,1.0
4,['a' 'o' 'm' 'u'],a,0.00,True,0,1.0
4,['a' 'o' 'u' 'e'],a,0.00,True,0,1.0
4,['a' 'e' 'i' 'm'],a,0.00,True,0,1.0
4,['a' 'm' 'o' 'e'],a,0.00,True,0,1.0
4,['a' 'o' 'u' 'i'],a,0.00,True,0,1.0
4,['a' 'e' 'u' 'i'],a,0.00,True,0,1.0
4,['a' 'm' 'i' 'u'],a,0.00,True,0,1.0
4,['a' 'e' 'i' 'u'],a,0.00,True,0,1.0
4,['a' 'o' 'e' 'i'],a,0.00,True,0,1.0
4,['a' 'm' 'e' 'o'],a,0.05,True,0,1.0
4,['a' 'u' 'o' 'm'],a,0.05,False,999,0.6800000071525574
4,['a' 'm' 'i' 'o'],a,0.05,False,999,0.7599999904632568
4,['a' 'u' 'e' 'i'],a,0.05,False,999,0.9200000166893005
4,['a' 'm' 'u' 'o'],a,0.05,False,999,0.6800000071525574
4,['a' 'u' 'e' 'o'],a,0.05,False,999,0.9200000166893005
4,['a' 'i' 'e' 'm'],a,0.05,True,0,1.0
4,['a' 'm' 'e' 'i'],a,0.05,True,0,1.0
4,['a' 'm' 'u' 'i'],a,0.05,False,999,0.9200000166893005
4,['a' 'u' 'm' 'e'],a,0.05,True,66,1.0
4,['a' 'i' 'm' 'o'],a,0.05,True,0,1.0
4,['a' 'm' 'e' 'u'],a,0.05,False,999,0.9200000166893005
4,['a' 'i' 'u' 'e'],a,0.05,False,999,0.9200000166893005
4,['a' 'o' 'm' 'u'],a,0.05,False,999,0.6800000071525574
4,['a' 'e' 'm' 'o'],a,0.05,False,999,0.9200000166893005
4,['a' 'u' 'i' 'm'],a,0.05,True,42,1.0
4,['a' 'i' 'o' 'e'],a,0.05,True,5,1.0
4,['a' 'm' 'o' 'e'],a,0.05,False,999,0.9200000166893005
4,['a' 'e' 'm' 'i'],a,0.05,True,59,1.0
4,['a' 'o' 'e' 'u'],a,0.05,True,0,1.0
4,['a' 'o' 'i' 'm'],a,0.05,False,999,0.7599999904632568
4,['a' 'o' 'm' 'i'],a,0.05,False,999,0.7599999904632568
4,['a' 'm' 'o' 'e'],a,0.05,True,72,1.0
4,['a' 'i' 'o' 'u'],a,0.05,True,24,1.0
4,['a' 'e' 'u' 'm'],a,0.05,True,8,1.0
4,['a' 'e' 'u' 'm'],a,0.05,True,47,1.0
4,['a' 'm' 'o' 'u'],a,0.05,False,999,0.6800000071525574
4,['a' 'i' 'o' 'm'],a,0.05,True,6,1.0
4,['a' 'e' 'i' 'o'],a,0.05,False,999,0.9200000166893005
4,['a' 'i' 'e' 'u'],a,0.05,False,999,0.9200000166893005
4,['a' 'i' 'm' 'o'],a,0.05,True,37,1.0
4,['a' 'i' 'u' 'o'],a,0.05,False,999,0.6800000071525574
4,['a' 'm' 'e' 'u'],a,0.05,False,999,0.9200000166893005
4,['a' 'o' 'e' 'u'],a,0.05,False,999,0.9200000166893005
4,['a' 'o' 'm' 'e'],a,0.05,True,12,1.0
4,['a' 'u' 'e' 'o'],a,0.05,True,22,1.0
4,['a' 'o' 'i' 'u'],a,0.05,True,0,1.0
4,['a' 'e' 'm' 'u'],a,0.05,True,0,1.0
4,['a' 'e' 'u' 'o'],a,0.05,True,0,1.0
4,['a' 'i' 'u' 'o'],a,0.05,True,8,1.0
4,['a' 'e' 'u' 'm'],a,0.05,True,0,1.0
4,['a' 'm' 'o' 'e'],a,0.05,True,45,1.0
4,['a' 'i' 'm' 'e'],a,0.05,True,32,1.0
4,['a' 'u' 'o' 'e'],a,0.05,True,0,1.0
4,['a' 'm' 'o' 'e'],a,0.05,True,9,1.0
4,['a' 'i' 'm' 'o'],a,0.05,True,0,1.0
4,['a' 'u' 'i' 'm'],a,0.05,True,2,1.0
4,['a' 'i' 'm' 'o'],a,0.05,True,24,1.0
4,['a' 'm' 'e' 'u'],a,0.05,False,999,0.9200000166893005
4,['a' 'm' 'o' 'e'],a,0.05,True,16,1.0
4,['a' 'i' 'e' 'u'],a,0.05,True,12,1.0
4,['a' 'u' 'e' 'o'],a,0.05,True,0,1.0
4,['a' 'i' 'e' 'o'],a,0.05,False,999,0.9200000166893005
4,['a' 'e' 'u' 'm'],a,0.05,True,0,1.0
4,['a' 'u' 'e' 'i'],a,0.05,True,2,1.0
4,['a' 'i' 'o' 'e'],a,0.05,True,0,1.0
4,['a' 'u' 'i' 'o'],a,0.05,True,0,1.0
4,['a' 'i' 'o' 'u'],a,0.05,False,999,0.6800000071525574
4,['a' 'u' 'm' 'i'],a,0.05,True,0,1.0
4,['a' 'u' 'm' 'e'],a,0.05,True,6,1.0
4,['a' 'e' 'i' 'u'],a,0.05,True,79,1.0
4,['a' 'e' 'u' 'o'],a,0.05,True,67,1.0
4,['a' 'm' 'i' 'o'],a,0.05,True,1,1.0
4,['a' 'i' 'm' 'o'],a,0.05,False,999,0.7599999904632568
4,['a' 'i' 'o' 'u'],a,0.05,False,999,0.6800000071525574
4,['a' 'm' 'o' 'u'],a,0.05,True,33,1.0
4,['a' 'm' 'i' 'o'],a,0.05,True,0,1.0
4,['a' 'u' 'i' 'o'],a,0.05,True,7,1.0
4,['a' 'm' 'o' 'u'],a,0.05,False,999,0.6800000071525574
4,['a' 'u' 'e' 'o'],a,0.05,False,999,0.9200000166893005
4,['a' 'm' 'o' 'i'],a,0.05,True,9,1.0
4,['a' 'm' 'e' 'u'],a,0.05,True,17,1.0
4,['a' 'm' 'o' 'e'],a,0.05,False,999,0.9200000166893005
4,['a' 'o' 'm' 'e'],a,0.05,True,18,1.0
4,['a' 'm' 'u' 'i'],a,0.05,True,9,1.0
4,['a' 'e' 'i' 'u'],a,0.05,True,13,1.0
4,['a' 'm' 'u' 'o'],a,0.05,True,0,1.0
4,['a' 'm' 'o' 'u'],a,0.05,False,999,0.6800000071525574
4,['a' 'e' 'm' 'u'],a,0.05,True,31,1.0
4,['a' 'e' 'm' 'i'],a,0.05,True,0,1.0
4,['a' 'u' 'i' 'm'],a,0.05,False,999,0.9200000166893005
4,['a' 'u' 'i' 'm'],a,0.05,True,4,1.0
4,['a' 'o' 'm' 'u'],a,0.05,False,999,0.6800000071525574
4,['a' 'u' 'm' 'o'],a,0.05,True,26,1.0
4,['a' 'i' 'u' 'e'],a,0.05,False,999,0.9200000166893005
4,['a' 'o' 'e' 'u'],a,0.05,True,117,1.0
4,['a' 'i' 'u' 'e'],a,0.05,True,0,1.0
4,['a' 'm' 'u' 'i'],a,0.05,True,40,1.0
4,['a' 'u' 'm' 'o'],a,0.05,True,0,1.0
4,['a' 'u' 'e' 'm'],a,0.05,True,0,1.0
4,['a' 'm' 'o' 'e'],a,0.05,True,0,1.0
4,['a' 'i' 'u' 'o'],a,0.05,True,9,1.0
4,['a' 'e' 'm' 'u'],a,0.05,True,35,1.0
4,['a' 'm' 'e' 'o'],a,0.05,True,0,1.0
4,['a' 'm' 'o' 'e'],a,0.05,True,82,1.0
4,['a' 'i' 'u' 'm'],a,0.05,True,8,1.0
4,['a' 'o' 'm' 'e'],a,0.05,True,0,1.0
4,['a' 'o' 'u' 'i'],a,0.05,True,0,1.0
4,['a' 'e' 'o' 'i'],a,0.05,True,0,1.0
4,['a' 'o' 'i' 'e'],a,0.05,False,999,0.9200000166893005
4,['a' 'o' 'm' 'e'],a,0.05,False,999,0.9200000166893005
4,['a' 'o' 'i' 'e'],a,0.05,True,12,1.0
4,['a' 'i' 'u' 'm'],a,0.05,True,9,1.0
4,['a' 'i' 'o' 'e'],a,0.05,False,999,0.9200000166893005
4,['a' 'o' 'u' 'm'],a,0.05,False,999,0.6800000071525574
4,['a' 'e' 'u' 'o'],a,0.05,True,0,1.0
4,['a' 'e' 'i' 'u'],a,0.05,True,0,1.0
4,['a' 'e' 'm' 'u'],a,0.05,True,23,1.0
4,['a' 'u' 'o' 'e'],a,0.05,True,97,1.0
4,['a' 'o' 'u' 'i'],a,0.05,False,999,0.6800000071525574
4,['a' 'i' 'o' 'u'],a,0.05,True,12,1.0
4,['a' 'e' 'o' 'u'],a,0.05,True,0,1.0
4,['a' 'm' 'i' 'u'],a,0.05,True,0,1.0
4,['a' 'u' 'm' 'e'],a,0.05,True,10,1.0
4,['a' 'o' 'm' 'i'],a,0.05,True,10,1.0
4,['a' 'i' 'e' 'm'],a,0.05,True,0,1.0
4,['a' 'u' 'o' 'm'],a,0.05,True,0,1.0
4,['a' 'e' 'm' 'u'],a,0.05,False,999,0.9200000166893005
4,['a' 'e' 'u' 'i'],a,0.05,False,999,0.9200000166893005
4,['a' 'o' 'i' 'e'],a,0.05,True,0,1.0
4,['a' 'u' 'e' 'i'],a,0.05,True,0,1.0
4,['a' 'e' 'm' 'o'],a,0.05,False,999,0.9200000166893005
4,['a' 'm' 'e' 'o'],a,0.05,False,999,0.9200000166893005
4,['a' 'm' 'e' 'u'],a,0.05,True,28,1.0
4,['a' 'e' 'u' 'm'],a,0.05,True,0,1.0
4,['a' 'u' 'e' 'm'],a,0.05,True,0,1.0
4,['a' 'u' 'e' 'o'],a,0.05,False,999,0.9200000166893005
4,['a' 'm' 'i' 'e'],a,0.05,True,35,1.0
4,['a' 'm' 'i' 'e'],a,0.05,True,21,1.0
4,['a' 'i' 'e' 'u'],a,0.05,False,999,0.9200000166893005
4,['a' 'i' 'e' 'u'],a,0.05,False,999,0.9200000166893005
4,['a' 'e' 'o' 'i'],a,0.05,False,999,0.9200000166893005
4,['a' 'e' 'm' 'u'],a,0.05,True,19,1.0
4,['a' 'm' 'u' 'i'],a,0.05,True,0,1.0
4,['a' 'o' 'u' 'i'],a,0.05,True,0,1.0
4,['a' 'm' 'u' 'i'],a,0.05,False,999,0.9200000166893005
4,['a' 'o' 'e' 'i'],a,0.05,True,0,1.0
4,['a' 'o' 'u' 'e'],a,0.05,True,0,1.0
4,['a' 'm' 'i' 'e'],a,0.05,True,0,1.0
4,['a' 'i' 'u' 'o'],a,0.05,True,0,1.0
4,['a' 'e' 'm' 'u'],a,0.05,True,21,1.0
4,['a' 'i' 'u' 'e'],a,0.05,True,44,1.0
4,['a' 'u' 'o' 'e'],a,0.05,True,0,1.0
4,['a' 'm' 'e' 'i'],a,0.05,True,6,1.0
4,['a' 'e' 'o' 'u'],a,0.05,True,0,1.0
4,['a' 'u' 'm' 'i'],a,0.05,True,0,1.0
4,['a' 'u' 'o' 'm'],a,0.05,True,15,1.0
4,['a' 'i' 'e' 'o'],a,0.05,False,999,0.9200000166893005
4,['a' 'u' 'm' 'e'],a,0.05,True,78,1.0
4,['a' 'm' 'u' 'i'],a,0.05,True,20,1.0
4,['a' 'o' 'u' 'e'],a,0.05,True,0,1.0
4,['a' 'o' 'm' 'u'],a,0.05,True,4,1.0
4,['a' 'u' 'e' 'o'],a,0.05,True,27,1.0
4,['a' 'u' 'm' 'o'],a,0.05,False,999,0.6800000071525574
4,['a' 'i' 'e' 'm'],a,0.05,True,14,1.0
4,['a' 'o' 'e' 'u'],a,0.05,True,0,1.0
4,['a' 'u' 'i' 'm'],a,0.05,True,109,1.0
4,['a' 'm' 'e' 'u'],a,0.05,True,0,1.0
4,['a' 'o' 'm' 'u'],a,0.05,False,999,0.6800000071525574
4,['a' 'u' 'o' 'm'],a,0.05,True,0,1.0
4,['a' 'o' 'u' 'i'],a,0.05,True,47,1.0
4,['a' 'u' 'm' 'e'],a,0.05,True,9,1.0
4,['a' 'u' 'o' 'e'],a,0.05,True,4,1.0
4,['a' 'e' 'o' 'm'],a,0.05,True,14,1.0
4,['a' 'u' 'i' 'm'],a,0.05,True,0,1.0
4,['a' 'e' 'o' 'm'],a,0.05,False,999,0.9200000166893005
4,['a' 'o' 'u' 'm'],a,0.05,False,999,0.6800000071525574
4,['a' 'i' 'o' 'e'],a,0.05,True,85,1.0
4,['a' 'u' 'e' 'i'],a,0.05,True,22,1.0
4,['a' 'i' 'm' 'e'],a,0.05,True,0,1.0
4,['a' 'e' 'i' 'm'],a,0.05,True,8,1.0
4,['a' 'i' 'o' 'm'],a,0.05,True,0,1.0
4,['a' 'i' 'u' 'e'],a,0.05,True,39,1.0
4,['a' 'u' 'm' 'o'],a,0.05,True,8,1.0
4,['a' 'e' 'u' 'i'],a,0.05,True,0,1.0
4,['a' 'm' 'o' 'i'],a,0.05,False,999,0.7599999904632568
4,['a' 'm' 'u' 'o'],a,0.05,True,52,1.0
4,['a' 'i' 'e' 'm'],a,0.05,False,999,0.9200000166893005
4,['a' 'o' 'm' 'e'],a,0.05,False,999,0.9200000166893005
4,['a' 'e' 'm' 'i'],a,0.05,False,999,0.9200000166893005
4,['a' 'u' 'm' 'o'],a,0.05,True,2,1.0
4,['a' 'u' 'i' 'e'],a,0.05,False,999,0.9200000166893005
4,['a' 'i' 'm' 'u'],a,0.05,False,999,0.7599999904632568
4,['a' 'o' 'u' 'e'],a,0.05,True,0,1.0
4,['a' 'u' 'i' 'e'],a,0.05,True,36,1.0
4,['a' 'o' 'm' 'e'],a,0.05,True,12,1.0
4,['a' 'i' 'm' 'o'],a,0.05,False,999,0.7599999904632568
4,['a' 'e' 'i' 'o'],a,0.05,False,999,0.9200000166893005
4,['a' 'm' 'u' 'o'],a,0.05,True,58,1.0
4,['a' 'e' 'm' 'u'],a,0.05,False,999,0.9200000166893005
4,['a' 'i' 'e' 'o'],a,0.05,True,0,1.0
4,['a' 'i' 'm' 'u'],a,0.05,True,0,1.0
4,['a' 'u' 'o' 'e'],a,0.05,False,999,0.9200000166893005
4,['a' 'u' 'e' 'm'],a,0.05,True,39,1.0
4,['a' 'e' 'u' 'i'],a,0.05,True,0,1.0
4,['a' 'i' 'o' 'm'],a,0.05,True,0,1.0
4,['a' 'm' 'u' 'e'],a,0.05,True,0,1.0
4,['a' 'm' 'e' 'i'],a,0.05,True,0,1.0
4,['a' 'i' 'u' 'e'],a,0.05,True,79,1.0
4,['a' 'i' 'm' 'e'],a,0.05,True,26,1.0
4,['a' 'u' 'o' 'e'],a,0.10,True,41,1.0
4,['a' 'e' 'o' 'm'],a,0.10,True,12,1.0
4,['a' 'o' 'e' 'i'],a,0.10,False,999,0.9200000166893005
4,['a' 'e' 'u' 'i'],a,0.10,True,0,1.0
4,['a' 'e' 'o' 'm'],a,0.10,False,999,0.9200000166893005
4,['a' 'm' 'o' 'u'],a,0.10,True,26,1.0
4,['a' 'i' 'u' 'o'],a,0.10,True,7,1.0
4,['a' 'i' 'm' 'u'],a,0.10,True,2,1.0
4,['a' 'm' 'u' 'i'],a,0.10,True,31,1.0
4,['a' 'm' 'i' 'e'],a,0.10,True,26,1.0
4,['a' 'u' 'm' 'e'],a,0.10,True,27,1.0
4,['a' 'u' 'm' 'e'],a,0.10,True,17,1.0
4,['a' 'm' 'e' 'o'],a,0.10,True,1,1.0
4,['a' 'e' 'i' 'm'],a,0.10,False,999,0.9200000166893005
4,['a' 'e' 'i' 'u'],a,0.10,True,10,1.0
4,['a' 'i' 'e' 'o'],a,0.10,False,999,0.9200000166893005
4,['a' 'e' 'u' 'i'],a,0.10,True,31,1.0
4,['a' 'e' 'm' 'u'],a,0.10,True,46,1.0
4,['a' 'o' 'i' 'm'],a,0.10,False,999,0.7599999904632568
4,['a' 'i' 'e' 'u'],a,0.10,True,126,1.0
4,['a' 'e' 'u' 'o'],a,0.10,True,16,1.0
4,['a' 'o' 'u' 'm'],a,0.10,False,999,0.6800000071525574
4,['a' 'i' 'm' 'o'],a,0.10,False,999,0.7599999904632568
4,['a' 'e' 'm' 'i'],a,0.10,True,10,1.0
4,['a' 'i' 'o' 'm'],a,0.10,True,0,1.0
4,['a' 'u' 'o' 'i'],a,0.10,True,93,1.0
