n_patterns,memorized_patterns,label,noise,success,iterations,similarity
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'o'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'u'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'm'],a,0.00,True,0,1.0
2,['a' 'e'],a,0.00,True,0,1.0
2,['a' 'i'],a,0.05,True,15,1.0
2,['a' 'i'],a,0.05,True,12,1.0
2,['a' 'e'],a,0.05,True,58,1.0
2,['a' 'm'],a,0.05,True,30,1.0
2,['a' 'o'],a,0.05,True,66,1.0
2,['a' 'i'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,30,1.0
2,['a' 'o'],a,0.05,True,31,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,0,1.0
2,['a' 'e'],a,0.05,True,54,1.0
2,['a' 'e'],a,0.05,True,13,1.0
2,['a' 'o'],a,0.05,True,7,1.0
2,['a' 'i'],a,0.05,True,14,1.0
2,['a' 'i'],a,0.05,True,14,1.0
2,['a' 'o'],a,0.05,True,3,1.0
2,['a' 'i'],a,0.05,True,137,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,11,1.0
2,['a' 'u'],a,0.05,True,13,1.0
2,['a' 'm'],a,0.05,True,14,1.0
2,['a' 'm'],a,0.05,True,6,1.0
2,['a' 'u'],a,0.05,True,18,1.0
2,['a' 'u'],a,0.05,True,35,1.0
2,['a' 'i'],a,0.05,True,0,1.0
2,['a' 'e'],a,0.05,True,17,1.0
2,['a' 'i'],a,0.05,True,24,1.0
2,['a' 'e'],a,0.05,True,61,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,56,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'u'],a,0.05,True,6,1.0
2,['a' 'm'],a,0.05,True,35,1.0
2,['a' 'i'],a,0.05,True,32,1.0
2,['a' 'o'],a,0.05,True,58,1.0
2,['a' 'e'],a,0.05,True,12,1.0
2,['a' 'i'],a,0.05,True,51,1.0
2,['a' 'm'],a,0.05,True,38,1.0
2,['a' 'o'],a,0.05,True,19,1.0
2,['a' 'i'],a,0.05,True,18,1.0
2,['a' 'o'],a,0.05,True,11,1.0
2,['a' 'm'],a,0.05,True,2,1.0
2,['a' 'i'],a,0.05,True,104,1.0
2,['a' 'o'],a,0.05,True,29,1.0
2,['a' 'm'],a,0.05,True,54,1.0
2,['a' 'm'],a,0.05,True,0,1.0
2,['a' 'm'],a,0.05,True,0,1.0
2,['a' 'e'],a,0.05,True,42,1.0
2,['a' 'o'],a,0.05,True,20,1.0
2,['a' 'e'],a,0.05,True,62,1.0
2,['a' 'e'],a,0.05,True,23,1.0
2,['a' 'i'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,0,1.0
2,['a' 'i'],a,0.05,True,0,1.0
2,['a' 'i'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,96,1.0
2,['a' 'u'],a,0.05,True,25,1.0
2,['a' 'i'],a,0.05,True,27,1.0
2,['a' 'm'],a,0.05,True,78,1.0
2,['a' 'e'],a,0.05,True,0,1.0
2,['a' 'm'],a,0.05,True,59,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'i'],a,0.05,True,43,1.0
2,['a' 'm'],a,0.05,True,34,1.0
2,['a' 'o'],a,0.05,True,36,1.0
2,['a' 'u'],a,0.05,True,36,1.0
2,['a' 'u'],a,0.05,True,30,1.0
2,['a' 'e'],a,0.05,True,0,1.0
2,['a' 'm'],a,0.05,True,0,1.0
2,['a' 'm'],a,0.05,True,0,1.0
2,['a' 'i'],a,0.05,True,0,1.0
2,['a' 'i'],a,0.05,True,26,1.0
2,['a' 'i'],a,0.05,True,0,1.0
2,['a' 'u'],a,0.05,True,13,1.0
2,['a' 'u'],a,0.05,True,29,1.0
2,['a' 'i'],a,0.05,True,16,1.0
2,['a' 'u'],a,0.05,True,57,1.0
2,['a' 'u'],a,0.05,True,71,1.0
2,['a' 'i'],a,0.05,True,28,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'u'],a,0.05,True,3,1.0
2,['a' 'e'],a,0.05,True,0,1.0
2,['a' 'i'],a,0.05,True,53,1.0
2,['a' 'i'],a,0.05,True,85,1.0
2,['a' 'u'],a,0.05,True,7,1.0
2,['a' 'o'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,46,1.0
2,['a' 'o'],a,0.05,True,32,1.0
2,['a' 'e'],a,0.05,True,35,1.0
2,['a' 'm'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,39,1.0
2,['a' 'i'],a,0.05,True,147,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'm'],a,0.05,True,45,1.0
2,['a' 'u'],a,0.05,True,13,1.0
2,['a' 'm'],a,0.05,True,104,1.0
2,['a' 'm'],a,0.05,True,0,1.0
2,['a' 'e'],a,0.05,True,58,1.0
2,['a' 'e'],a,0.05,True,15,1.0
2,['a' 'o'],a,0.05,True,42,1.0
2,['a' 'e'],a,0.05,True,48,1.0
2,['a' 'u'],a,0.05,True,53,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'e'],a,0.05,True,4,1.0
2,['a' 'i'],a,0.05,True,45,1.0
2,['a' 'm'],a,0.05,True,62,1.0
2,['a' 'i'],a,0.05,True,61,1.0
2,['a' 'i'],a,0.05,True,0,1.0
2,['a' 'e'],a,0.05,True,31,1.0
2,['a' 'i'],a,0.05,True,0,1.0
2,['a' 'i'],a,0.05,True,0,1.0
2,['a' 'e'],a,0.05,True,24,1.0
2,['a' 'u'],a,0.05,True,3,1.0
2,['a' 'o'],a,0.05,True,9,1.0
2,['a' 'm'],a,0.05,True,12,1.0
2,['a' 'm'],a,0.05,True,0,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'e'],a,0.05,True,94,1.0
2,['a' 'i'],a,0.05,True,33,1.0
2,['a' 'i'],a,0.05,True,18,1.0
2,['a' 'm'],a,0.05,True,0,1.0
2,['a' 'e'],a,0.05,True,25,1.0
2,['a' 'o'],a,0.05,True,3,1.0
2,['a' 'e'],a,0.05,True,49,1.0
2,['a' 'm'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,21,1.0
2,['a' 'e'],a,0.05,True,0,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'i'],a,0.05,True,36,1.0
2,['a' 'i'],a,0.05,True,25,1.0
2,['a' 'i'],a,0.05,True,35,1.0
2,['a' 'm'],a,0.05,True,7,1.0
2,['a' 'o'],a,0.05,True,20,1.0
2,['a' 'm'],a,0.05,True,40,1.0
2,['a' 'e'],a,0.05,True,7,1.0
2,['a' 'e'],a,0.05,True,148,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'm'],a,0.05,True,6,1.0
2,['a' 'u'],a,0.05,True,38,1.0
2,['a' 'i'],a,0.05,True,0,1.0
2,['a' 'e'],a,0.05,True,4,1.0
2,['a' 'm'],a,0.05,True,17,1.0
2,['a' 'o'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,24,1.0
2,['a' 'i'],a,0.05,True,21,1.0
2,['a' 'm'],a,0.05,True,0,1.0
2,['a' 'm'],a,0.05,True,32,1.0
2,['a' 'm'],a,0.05,True,51,1.0
2,['a' 'o'],a,0.05,True,51,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,8,1.0
2,['a' 'i'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,36,1.0
2,['a' 'm'],a,0.05,True,17,1.0
2,['a' 'o'],a,0.05,True,0,1.0
2,['a' 'm'],a,0.05,True,7,1.0
2,['a' 'u'],a,0.05,True,16,1.0
2,['a' 'm'],a,0.05,True,0,1.0
2,['a' 'u'],a,0.05,True,62,1.0
2,['a' 'u'],a,0.05,True,22,1.0
2,['a' 'e'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,2,1.0
2,['a' 'i'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,13,1.0
2,['a' 'i'],a,0.05,True,0,1.0
2,['a' 'e'],a,0.05,True,37,1.0
2,['a' 'e'],a,0.05,True,16,1.0
2,['a' 'o'],a,0.05,True,5,1.0
2,['a' 'm'],a,0.05,True,2,1.0
2,['a' 'i'],a,0.05,True,74,1.0
2,['a' 'e'],a,0.05,True,19,1.0
2,['a' 'm'],a,0.05,True,1,1.0
2,['a' 'o'],a,0.05,True,109,1.0
2,['a' 'o'],a,0.05,True,52,1.0
2,['a' 'm'],a,0.05,True,0,1.0
2,['a' 'e'],a,0.05,True,33,1.0
2,['a' 'i'],a,0.05,True,0,1.0
2,['a' 'u'],a,0.05,True,17,1.0
2,['a' 'e'],a,0.05,True,22,1.0
2,['a' 'u'],a,0.05,True,3,1.0
2,['a' 'u'],a,0.05,True,22,1.0
2,['a' 'm'],a,0.05,True,22,1.0
2,['a' 'e'],a,0.05,True,33,1.0
2,['a' 'i'],a,0.05,True,27,1.0
2,['a' 'e'],a,0.05,True,33,1.0
2,['a' 'u'],a,0.05,True,0,1.0
2,['a' 'o'],a,0.05,True,44,1.0
2,['a' 'e'],a,0.05,True,18,1.0
2,['a' 'o'],a,0.05,True,0,1.0
2,['a' 'u'],a,0.05,True,77,1.0
2,['a' 'o'],a,0.05,True,14,1.0
2,['a' 'o'],a,0.05,True,40,1.0
2,['a' 'o'],a,0.05,True,0,1.0
2,['a' 'e'],a,0.05,True,42,1.0
2,['a' 'u'],a,0.10,True,58,1.0
2,['a' 'u'],a,0.10,True,92,1.0
2,['a' 'e'],a,0.10,True,37,1.0
2,['a' 'e'],a,0.10,True,60,1.0
2,['a' 'e'],a,0.10,True,0,1.0
2,['a' 'i'],a,0.10,True,30,1.0
2,['a' 'o'],a,0.10,True,37,1.0
2,['a' 'u'],a,0.10,True,3,1.0
2,['a' 'o'],a,0.10,True,20,1.0
2,['a' 'i'],a,0.10,True,29,1.0
2,['a' 'i'],a,0.10,True,31,1.0
2,['a' 'i'],a,0.10,True,75,1.0
2,['a' 'u'],a,0.10,True,19,1.0
2,['a' 'o'],a,0.10,True,32,1.0
2,['a' 'e'],a,0.10,True,44,1.0
2,['a' 'e'],a,0.10,True,0,1.0
2,['a' 'e'],a,0.10,False,999,0.8399999737739563
2,['a' 'e'],a,0.10,True,63,1.0
2,['a' 'i'],a,0.10,True,0,1.0
2,['a' 'm'],a,0.10,True,15,1.0
2,['a' 'i'],a,0.10,True,27,1.0
2,['a' 'i'],a,0.10,True,46,1.0
2,['a' 'm'],a,0.10,True,34,1.0
2,['a' 'i'],a,0.10,True,2,1.0
2,['a' 'o'],a,0.10,True,32,1.0
2,['a' 'i'],a,0.10,True,53,1.0
2,['a' 'i'],a,0.10,True,93,1.0
2,['a' 'e'],a,0.10,True,0,1.0
2,['a' 'i'],a,0.10,True,0,1.0
2,['a' 'e'],a,0.10,True,17,1.0
2,['a' 'm'],a,0.10,True,33,1.0
2,['a' 'u'],a,0.10,True,15,1.0
2,['a' 'o'],a,0.10,True,8,1.0
2,['a' 'u'],a,0.10,True,32,1.0
2,['a' 'i'],a,0.10,True,127,1.0
2,['a' 'e'],a,0.10,True,7,1.0
2,['a' 'i'],a,0.10,True,85,1.0
2,['a' 'i'],a,0.10,True,13,1.0
2,['a' 'o'],a,0.10,True,129,1.0
2,['a' 'e'],a,0.10,True,43,1.0
2,['a' 'o'],a,0.10,True,58,1.0
2,['a' 'i'],a,0.10,True,37,1.0
2,['a' 'e'],a,0.10,True,67,1.0
2,['a' 'e'],a,0.10,True,15,1.0
2,['a' 'm'],a,0.10,True,92,1.0
2,['a' 'm'],a,0.10,True,61,1.0
2,['a' 'm'],a,0.10,True,9,1.0
2,['a' 'o'],a,0.10,True,33,1.0
2,['a' 'e'],a,0.10,True,37,1.0
2,['a' 'm'],a,0.10,True,26,1.0
2,['a' 'e'],a,0.10,True,0,1.0
2,['a' 'm'],a,0.10,True,30,1.0
2,['a' 'm'],a,0.10,True,30,1.0
2,['a' 'm'],a,0.10,True,27,1.0
2,['a' 'u'],a,0.10,True,20,1.0
2,['a' 'o'],a,0.10,True,57,1.0
2,['a' 'i'],a,0.10,True,50,1.0
2,['a' 'o'],a,0.10,True,9,1.0
2,['a' 'u'],a,0.10,True,17,1.0
2,['a' 'o'],a,0.10,True,23,1.0
2,['a' 'u'],a,0.10,True,24,1.0
2,['a' 'i'],a,0.10,True,65,1.0
2,['a' 'm'],a,0.10,True,42,1.0
2,['a' 'o'],a,0.10,True,42,1.0
2,['a' 'm'],a,0.10,True,26,1.0
2,['a' 'e'],a,0.10,True,19,1.0
2,['a' 'e'],a,0.10,True,75,1.0
2,['a' 'e'],a,0.10,True,15,1.0
2,['a' 'm'],a,0.10,True,29,1.0
2,['a' 'i'],a,0.10,True,9,1.0
2,['a' 'e'],a,0.10,True,12,1.0
2,['a' 'o'],a,0.10,True,50,1.0
2,['a' 'm'],a,0.10,True,56,1.0
2,['a' 'm'],a,0.10,True,5,1.0
2,['a' 'e'],a,0.10,True,66,1.0
2,['a' 'o'],a,0.10,True,5,1.0
2,['a' 'o'],a,0.10,True,45,1.0
2,['a' 'm'],a,0.10,True,0,1.0
2,['a' 'u'],a,0.10,True,12,1.0
2,['a' 'm'],a,0.10,True,22,1.0
2,['a' 'u'],a,0.10,True,9,1.0
2,['a' 'i'],a,0.10,True,40,1.0
2,['a' 'm'],a,0.10,True,64,1.0
2,['a' 'm'],a,0.10,True,36,1.0
2,['a' 'e'],a,0.10,True,6,1.0
2,['a' 'm'],a,0.10,True,100,1.0
2,['a' 'o'],a,0.10,True,49,1.0
2,['a' 'i'],a,0.10,True,43,1.0
2,['a' 'i'],a,0.10,True,0,1.0
2,['a' 'm'],a,0.10,True,35,1.0
2,['a' 'i'],a,0.10,True,24,1.0
2,['a' 'i'],a,0.10,True,14,1.0
2,['a' 'o'],a,0.10,True,22,1.0
2,['a' 'u'],a,0.10,True,63,1.0
2,['a' 'e'],a,0.10,True,22,1.0
2,['a' 'm'],a,0.10,True,85,1.0
2,['a' 'i'],a,0.10,True,63,1.0
2,['a' 'm'],a,0.10,True,17,1.0
2,['a' 'u'],a,0.10,True,68,1.0
2,['a' 'i'],a,0.10,True,24,1.0
2,['a' 'u'],a,0.10,True,22,1.0
2,['a' 'u'],a,0.10,True,82,1.0
2,['a' 'i'],a,0.10,True,48,1.0
2,['a' 'i'],a,0.10,True,18,1.0
2,['a' 'e'],a,0.10,False,999,0.8399999737739563
2,['a' 'i'],a,0.10,True,110,1.0
2,['a' 'm'],a,0.10,True,27,1.0
2,['a' 'o'],a,0.10,True,39,1.0
2,['a' 'e'],a,0.10,True,31,1.0
2,['a' 'i'],a,0.10,True,62,1.0
2,['a' 'i'],a,0.10,True,28,1.0
2,['a' 'u'],a,0.10,True,12,1.0
2,['a' 'o'],a,0.10,True,33,1.0
2,['a' 'o'],a,0.10,True,36,1.0
2,['a' 'u'],a,0.10,True,46,1.0
2,['a' 'i'],a,0.10,True,19,1.0
2,['a' 'o'],a,0.10,True,23,1.0
2,['a' 'o'],a,0.10,True,17,1.0
2,['a' 'm'],a,0.10,True,69,1.0
2,['a' 'i'],a,0.10,True,54,1.0
2,['a' 'o'],a,0.10,True,40,1.0
2,['a' 'm'],a,0.10,True,44,1.0
2,['a' 'u'],a,0.10,True,17,1.0
2,['a' 'u'],a,0.10,True,10,1.0
2,['a' 'm'],a,0.10,True,25,1.0
2,['a' 'o'],a,0.10,True,75,1.0
2,['a' 'i'],a,0.10,True,34,1.0
2,['a' 'm'],a,0.10,True,14,1.0
2,['a' 'e'],a,0.10,True,6,1.0
2,['a' 'm'],a,0.10,True,16,1.0
2,['a' 'm'],a,0.10,True,47,1.0
2,['a' 'e'],a,0.10,True,22,1.0
2,['a' 'u'],a,0.10,True,23,1.0
2,['a' 'u'],a,0.10,True,63,1.0
2,['a' 'e'],a,0.10,True,3,1.0
2,['a' 'o'],a,0.10,True,16,1.0
2,['a' 'u'],a,0.10,True,64,1.0
2,['a' 'u'],a,0.10,True,6,1.0
2,['a' 'e'],a,0.10,True,25,1.0
2,['a' 'i'],a,0.10,True,0,1.0
2,['a' 'o'],a,0.10,True,21,1.0
2,['a' 'u'],a,0.10,True,44,1.0
2,['a' 'm'],a,0.10,True,61,1.0
2,['a' 'i'],a,0.10,True,0,1.0
2,['a' 'i'],a,0.10,True,14,1.0
2,['a' 'i'],a,0.10,True,38,1.0
2,['a' 'u'],a,0.10,True,47,1.0
2,['a' 'i'],a,0.10,True,15,1.0
2,['a' 'u'],a,0.10,True,57,1.0
2,['a' 'i'],a,0.10,True,95,1.0
2,['a' 'm'],a,0.10,True,19,1.0
2,['a' 'i'],a,0.10,True,60,1.0
2,['a' 'u'],a,0.10,True,20,1.0
2,['a' 'm'],a,0.10,True,30,1.0
2,['a' 'o'],a,0.10,True,0,1.0
2,['a' 'o'],a,0.10,True,34,1.0
2,['a' 'u'],a,0.10,True,88,1.0
2,['a' 'u'],a,0.10,True,17,1.0
2,['a' 'i'],a,0.10,True,61,1.0
2,['a' 'e'],a,0.10,True,53,1.0
2,['a' 'm'],a,0.10,True,32,1.0
2,['a' 'm'],a,0.10,True,30,1.0
2,['a' 'e'],a,0.10,True,55,1.0
2,['a' 'e'],a,0.10,True,32,1.0
2,['a' 'm'],a,0.10,True,1,1.0
2,['a' 'u'],a,0.10,True,51,1.0
2,['a' 'e'],a,0.10,True,139,1.0
2,['a' 'e'],a,0.10,True,34,1.0
2,['a' 'u'],a,0.10,True,29,1.0
2,['a' 'u'],a,0.10,True,16,1.0
2,['a' 'e'],a,0.10,True,56,1.0
2,['a' 'e'],a,0.10,True,54,1.0
2,['a' 'i'],a,0.10,True,76,1.0
2,['a' 'e'],a,0.10,True,3,1.0
2,['a' 'm'],a,0.10,True,32,1.0
2,['a' 'm'],a,0.10,True,61,1.0
2,['a' 'e'],a,0.10,True,60,1.0
2,['a' 'm'],a,0.10,True,28,1.0
2,['a' 'i'],a,0.10,True,74,1.0
2,['a' 'm'],a,0.10,True,28,1.0
2,['a' 'u'],a,0.10,True,36,1.0
